試合ID,日付,ラウンド,プール,イニング,攻撃チーム,守備チーム,投手ID,投手,打者ID,打者,投球数,打席結果,打点,一塁走者あり,二塁走者あり,三塁走者あり,打席,打数,安打,一塁打,二塁打,三塁打,本塁打,三振,四球,死球,犠打犠飛,塁打数
788124,2026-03-08,Pool B,B,5,Italy,Great Britain,808952,Jack Seppings,803011,Sam Antonacci,3,三塁打,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,3
788124,2026-03-08,Pool B,B,5,Italy,Great Britain,808952,Jack Seppings,702652,Andrew Fischer,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,5,Italy,Great Britain,808952,Jack Seppings,683490,J.J. D'Orazio,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,6,Great Britain,Italy,686747,Joe La Sorsa,695670,Harry Ford,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,6,Great Britain,Italy,686747,Joe La Sorsa,681230,BJ Murray,7,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,6,Great Britain,Italy,686747,Joe La Sorsa,671155,Ivan Johnson,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,6,Italy,Great Britain,808952,Jack Seppings,670156,Miles Mastrobuoni,5,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,6,Italy,Great Britain,808952,Jack Seppings,807276,Dante Nori,1,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,6,Italy,Great Britain,808952,Jack Seppings,805300,Jakob Marsee,3,安打,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,6,Italy,Great Britain,676942,Graham Spraker,686469,Vinnie Pasquantino,4,併殺,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,6,Italy,Great Britain,676942,Graham Spraker,686527,Dominic Canzone,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,7,Great Britain,Italy,670036,Matt Festa,677565,Kristian Robinson,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,7,Great Britain,Italy,670036,Matt Festa,689288,Matt Koperniak,5,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,7,Great Britain,Italy,670036,Matt Festa,572204,Trayce Thompson,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,7,Great Britain,Italy,670036,Matt Festa,691588,Ian Lewis Jr.,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,7,Italy,Great Britain,676942,Graham Spraker,701305,Zach Dezenzo,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,7,Italy,Great Britain,676942,Graham Spraker,803011,Sam Antonacci,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,7,Italy,Great Britain,676942,Graham Spraker,702652,Andrew Fischer,8,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,8,Great Britain,Italy,693312,Kyle Nicolas,681987,Nate Eaton,4,二塁打,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788124,2026-03-08,Pool B,B,8,Great Britain,Italy,693312,Kyle Nicolas,665862,Jazz Chisholm Jr.,1,安打,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,8,Great Britain,Italy,693312,Kyle Nicolas,695670,Harry Ford,4,アウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,8,Great Britain,Italy,693312,Kyle Nicolas,681230,BJ Murray,6,四球,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788124,2026-03-08,Pool B,B,8,Great Britain,Italy,676760,Ron Marinaccio,671155,Ivan Johnson,6,三振,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,8,Great Britain,Italy,676760,Ron Marinaccio,677565,Kristian Robinson,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,8,Italy,Great Britain,676942,Graham Spraker,683490,J.J. D'Orazio,5,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,8,Italy,Great Britain,676942,Graham Spraker,695336,Thomas Saggese,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,8,Italy,Great Britain,676942,Graham Spraker,807276,Dante Nori,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788124,2026-03-08,Pool B,B,8,Italy,Great Britain,676942,Graham Spraker,805300,Jakob Marsee,3,二塁打,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788124,2026-03-08,Pool B,B,8,Italy,Great Britain,592229,Dylan Covey,686469,Vinnie Pasquantino,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788124,2026-03-08,Pool B,B,8,Italy,Great Britain,592229,Dylan Covey,686527,Dominic Canzone,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,9,Great Britain,Italy,669711,Greg Weissert,689288,Matt Koperniak,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788124,2026-03-08,Pool B,B,9,Great Britain,Italy,669711,Greg Weissert,682187,Nick Ward,4,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788124,2026-03-08,Pool B,B,9,Great Britain,Italy,669711,Greg Weissert,691588,Ian Lewis Jr.,2,アウト,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788124,2026-03-08,Pool B,B,9,Great Britain,Italy,669711,Greg Weissert,681987,Nate Eaton,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788124,2026-03-08,Pool B,B,9,Great Britain,Italy,669711,Greg Weissert,665862,Jazz Chisholm Jr.,0,申告敬遠,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788124,2026-03-08,Pool B,B,9,Great Britain,Italy,669711,Greg Weissert,695670,Harry Ford,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,1,Nicaragua,Israel,665152,Dean Kremer,689209,Chase Dawson,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,1,Nicaragua,Israel,665152,Dean Kremer,669023,Jeter Downs,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,1,Nicaragua,Israel,665152,Dean Kremer,665998,Ismael Munguia,6,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,1,Israel,Nicaragua,692230,Carlos Rodriguez,687462,Spencer Horwitz,1,死球,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788104,2026-03-08,Pool D,D,1,Israel,Nicaragua,692230,Carlos Rodriguez,664056,Harrison Bader,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,1,Israel,Nicaragua,692230,Carlos Rodriguez,702302,RJ Schreck,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,1,Israel,Nicaragua,692230,Carlos Rodriguez,804241,Zach Levenson,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,2,Nicaragua,Israel,665152,Dean Kremer,596144,Cheslor Cuthbert,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,2,Nicaragua,Israel,665152,Dean Kremer,668901,Mark Vientos,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,2,Nicaragua,Israel,665152,Dean Kremer,821830,Omar Mendoza,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,2,Israel,Nicaragua,692230,Carlos Rodriguez,596117,Garrett Stubbs,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,2,Israel,Nicaragua,692230,Carlos Rodriguez,694249,Cole Carrigg,3,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,2,Israel,Nicaragua,692230,Carlos Rodriguez,695372,Jake Gelof,5,四球,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,2,Israel,Nicaragua,692230,Carlos Rodriguez,702331,Noah Mendlinger,1,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,2,Israel,Nicaragua,692230,Carlos Rodriguez,667690,C.J. Stubbs,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,2,Israel,Nicaragua,692230,Carlos Rodriguez,687462,Spencer Horwitz,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,3,Nicaragua,Israel,665152,Dean Kremer,650375,Juan Montes,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,3,Nicaragua,Israel,665152,Dean Kremer,649700,Melvin Novoa,2,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,3,Nicaragua,Israel,665152,Dean Kremer,668965,Freddy Zamora,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,3,Nicaragua,Israel,665152,Dean Kremer,689209,Chase Dawson,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,3,Israel,Nicaragua,692230,Carlos Rodriguez,664056,Harrison Bader,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,3,Israel,Nicaragua,692230,Carlos Rodriguez,702302,RJ Schreck,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,3,Israel,Nicaragua,692230,Carlos Rodriguez,804241,Zach Levenson,5,ゴロ併殺,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,4,Nicaragua,Israel,665152,Dean Kremer,669023,Jeter Downs,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,4,Nicaragua,Israel,665152,Dean Kremer,665998,Ismael Munguia,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,4,Nicaragua,Israel,665152,Dean Kremer,596144,Cheslor Cuthbert,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,4,Israel,Nicaragua,692230,Carlos Rodriguez,596117,Garrett Stubbs,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,4,Israel,Nicaragua,692230,Carlos Rodriguez,694249,Cole Carrigg,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,4,Israel,Nicaragua,692230,Carlos Rodriguez,695372,Jake Gelof,8,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,5,Nicaragua,Israel,665152,Dean Kremer,668901,Mark Vientos,6,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,5,Nicaragua,Israel,665152,Dean Kremer,821830,Omar Mendoza,8,四球,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,5,Nicaragua,Israel,665152,Dean Kremer,650375,Juan Montes,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,5,Nicaragua,Israel,695256,Josh Mallitz,649700,Melvin Novoa,9,四球,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,5,Nicaragua,Israel,695256,Josh Mallitz,668965,Freddy Zamora,5,ゴロ併殺,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,650356,Dilmer Mejia,702331,Noah Mendlinger,6,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,650356,Dilmer Mejia,667690,C.J. Stubbs,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,650356,Dilmer Mejia,687462,Spencer Horwitz,4,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,650356,Dilmer Mejia,664056,Harrison Bader,4,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,650356,Dilmer Mejia,702302,RJ Schreck,8,四球,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,500724,JC Ramírez,804241,Zach Levenson,4,安打,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,500724,JC Ramírez,596117,Garrett Stubbs,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,500724,JC Ramírez,694249,Cole Carrigg,1,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,5,Israel,Nicaragua,500724,JC Ramírez,695372,Jake Gelof,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,6,Nicaragua,Israel,695256,Josh Mallitz,689209,Chase Dawson,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,6,Nicaragua,Israel,695256,Josh Mallitz,669023,Jeter Downs,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,6,Nicaragua,Israel,695256,Josh Mallitz,665998,Ismael Munguia,1,死球,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788104,2026-03-08,Pool D,D,6,Nicaragua,Israel,695256,Josh Mallitz,596144,Cheslor Cuthbert,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,6,Israel,Nicaragua,469191,Carlos Teller,702331,Noah Mendlinger,3,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788104,2026-03-08,Pool D,D,6,Israel,Nicaragua,469191,Carlos Teller,667690,C.J. Stubbs,5,三振,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,6,Israel,Nicaragua,469191,Carlos Teller,687462,Spencer Horwitz,3,死球,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788104,2026-03-08,Pool D,D,6,Israel,Nicaragua,469191,Carlos Teller,664056,Harrison Bader,8,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,7,Nicaragua,Israel,621199,Matt Bowman,668901,Mark Vientos,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,7,Nicaragua,Israel,621199,Matt Bowman,693721,Emanuel Trujillo,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,7,Nicaragua,Israel,621199,Matt Bowman,830698,Cristhian Sandoval,6,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,7,Israel,Nicaragua,469191,Carlos Teller,702302,RJ Schreck,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,7,Israel,Nicaragua,830693,Kenword Burton,804241,Zach Levenson,7,四球,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,7,Israel,Nicaragua,830693,Kenword Burton,596117,Garrett Stubbs,1,犠打,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
788104,2026-03-08,Pool D,D,7,Israel,Nicaragua,830693,Kenword Burton,694249,Cole Carrigg,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,7,Israel,Nicaragua,830693,Kenword Burton,695372,Jake Gelof,6,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,8,Nicaragua,Israel,621199,Matt Bowman,649700,Melvin Novoa,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,8,Nicaragua,Israel,676661,Max Lazar,821829,Jose Orozco,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,8,Nicaragua,Israel,676661,Max Lazar,689209,Chase Dawson,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,8,Israel,Nicaragua,699325,Oscar Rayo,702331,Noah Mendlinger,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788104,2026-03-08,Pool D,D,8,Israel,Nicaragua,699325,Oscar Rayo,667690,C.J. Stubbs,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,8,Israel,Nicaragua,699325,Oscar Rayo,687462,Spencer Horwitz,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,8,Israel,Nicaragua,699325,Oscar Rayo,664056,Harrison Bader,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,9,Nicaragua,Israel,592454,Tommy Kahnle,669023,Jeter Downs,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788104,2026-03-08,Pool D,D,9,Nicaragua,Israel,592454,Tommy Kahnle,665998,Ismael Munguia,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788104,2026-03-08,Pool D,D,9,Nicaragua,Israel,592454,Tommy Kahnle,596144,Cheslor Cuthbert,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,1,Panama,Canada,592791,Jameson Taillon,690961,Enrique Bradfield Jr.,2,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,1,Panama,Canada,592791,Jameson Taillon,676609,José Caballero,6,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788134,2026-03-08,Pool A,A,1,Panama,Canada,592791,Jameson Taillon,699024,Leo Bernal,3,ゴロ併殺,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,1,Panama,Canada,592791,Jameson Taillon,682947,Jose Ramos,6,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788134,2026-03-08,Pool A,A,1,Panama,Canada,592791,Jameson Taillon,624641,Edmundo Sosa,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788134,2026-03-08,Pool A,A,1,Canada,Panama,642545,Jaime Barria,666397,Edouard Julien,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,1,Canada,Panama,642545,Jaime Barria,647304,Josh Naylor,5,捕手妨害,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,1,Canada,Panama,642545,Jaime Barria,641933,Tyler O'Neill,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,1,Canada,Panama,642545,Jaime Barria,676724,Jared Young,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,2,Panama,Canada,592791,Jameson Taillon,542194,Christian Bethancourt,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,2,Panama,Canada,592791,Jameson Taillon,514630,Luis Castillo,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,2,Panama,Canada,592791,Jameson Taillon,665804,Miguel Amaya,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,2,Canada,Panama,642545,Jaime Barria,672640,Otto Lopez,3,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,2,Canada,Panama,642545,Jaime Barria,647351,Abraham Toro,5,二塁打,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2
788134,2026-03-08,Pool A,A,2,Canada,Panama,642545,Jaime Barria,666310,Bo Naylor,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,2,Canada,Panama,642545,Jaime Barria,683357,Owen Caissie,1,アウト,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,2,Canada,Panama,642545,Jaime Barria,672016,Denzel Clarke,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,3,Panama,Canada,592791,Jameson Taillon,677870,Leo Jiménez,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,3,Panama,Canada,592791,Jameson Taillon,690961,Enrique Bradfield Jr.,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788134,2026-03-08,Pool A,A,3,Panama,Canada,592791,Jameson Taillon,676609,José Caballero,3,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788134,2026-03-08,Pool A,A,3,Canada,Panama,642545,Jaime Barria,666397,Edouard Julien,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,3,Canada,Panama,642545,Jaime Barria,647304,Josh Naylor,1,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,3,Canada,Panama,642545,Jaime Barria,641933,Tyler O'Neill,6,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788134,2026-03-08,Pool A,A,3,Canada,Panama,642545,Jaime Barria,676724,Jared Young,3,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,4,Panama,Canada,592791,Jameson Taillon,699024,Leo Bernal,3,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,4,Panama,Canada,592791,Jameson Taillon,682947,Jose Ramos,8,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,4,Panama,Canada,592791,Jameson Taillon,624641,Edmundo Sosa,4,フォースアウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,4,Panama,Canada,683328,Antoine Jean,542194,Christian Bethancourt,5,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,4,Panama,Canada,683328,Antoine Jean,514630,Luis Castillo,4,安打,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,4,Panama,Canada,683328,Antoine Jean,665804,Miguel Amaya,4,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788134,2026-03-08,Pool A,A,4,Canada,Panama,642545,Jaime Barria,672640,Otto Lopez,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,4,Canada,Panama,642545,Jaime Barria,647351,Abraham Toro,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,4,Canada,Panama,642545,Jaime Barria,666310,Bo Naylor,2,安打,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,4,Canada,Panama,642545,Jaime Barria,683357,Owen Caissie,3,安打,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,4,Canada,Panama,642545,Jaime Barria,672016,Denzel Clarke,4,安打,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,4,Canada,Panama,686857,James Gonzalez,666397,Edouard Julien,6,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788134,2026-03-08,Pool A,A,5,Panama,Canada,683328,Antoine Jean,677870,Leo Jiménez,5,三振,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
788134,2026-03-08,Pool A,A,5,Panama,Canada,683328,Antoine Jean,690961,Enrique Bradfield Jr.,2,死球,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788134,2026-03-08,Pool A,A,5,Panama,Canada,683328,Antoine Jean,676609,José Caballero,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,5,Panama,Canada,683328,Antoine Jean,699024,Leo Bernal,3,アウト,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,5,Canada,Panama,686857,James Gonzalez,647304,Josh Naylor,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,5,Canada,Panama,686857,James Gonzalez,641933,Tyler O'Neill,4,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788134,2026-03-08,Pool A,A,5,Canada,Panama,686857,James Gonzalez,676724,Jared Young,5,安打,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
788134,2026-03-08,Pool A,A,5,Canada,Panama,686857,James Gonzalez,672640,Otto Lopez,1,死球,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
788134,2026-03-08,Pool A,A,5,Canada,Panama,686857,James Gonzalez,647351,Abraham Toro,5,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,5,Canada,Panama,800550,Miguel Cienfuegos,666310,Bo Naylor,4,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
788134,2026-03-08,Pool A,A,6,Panama,Canada,572020,James Paxton,682947,Jose Ramos,5,四球,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
788134,2026-03-08,Pool A,A,6,Panama,Canada,572020,James Paxton,624641,Edmundo Sosa,2,アウト,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
